segment_id,file_path,start_second,end_second,label
M01004R0E_0003,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0003.mp4,131.0,146.0,0
M01004R0E_0004,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0004.mp4,146.0,161.0,0
M01004R0E_0005,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0005.mp4,161.0,176.0,0
M01004R0E_0006,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0006.mp4,176.0,191.0,0
M01004R0E_0007,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0007.mp4,191.0,206.0,0
M01004R0E_0008,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0008.mp4,206.0,221.0,0
M01004R0E_0009,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0009.mp4,221.0,236.0,0
M01004R0E_0010,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0010.mp4,236.0,251.0,0
M01004R0E_0011,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0011.mp4,251.0,266.0,0
M01004R0E_0012,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0012.mp4,266.0,281.0,0
M01004R0E_0013,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0013.mp4,281.0,296.0,0
M01004R0E_0014,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0014.mp4,296.0,311.0,0
M01004R0E_0015,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0015.mp4,311.0,326.0,0
M01004R0E_0016,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0016.mp4,326.0,341.0,0
M01004R0E_0017,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0017.mp4,341.0,356.0,0
M01004R0E_0018,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0018.mp4,356.0,371.0,0
M01004R0E_0019,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0019.mp4,371.0,386.0,0
M01004R0E_0020,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R0E_0020.mp4,386.0,401.0,0
M01004R1H_0001,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R1H_0001.mp4,170.8,185.8,0
M01004R1H_0002,/home/dhgbao/Research_Monash/dataset/ccu-data/CCU_COMBINED_ANNOTATED_VIDEO/all_videos/M01004R1H_0002.mp4,185.8,200.8,0
